DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2012-09-25T13:37:36.550+00:00,9.783,126.345,35.0,4.5,mb,64,61,,1.04,pde,pde20120925133736550_35,1363392884850
2012-09-25T14:06:18.540+00:00,1.546,95.064,10.0,4.5,mb,20,192,,0.69,pde,pde20120925140618540_10,1363392884868
2012-09-25T14:12:55.840+00:00,9.666,126.384,43.4,4.3,mb,28,104,,0.76,pde,pde20120925141255840_43,1363392884872
2012-09-25T14:21:39.280+00:00,36.114,142.319,21.0,5.0,mb,237,47,,0.69,pde,pde20120925142139280_21,1363392884894
2012-09-25T14:38:49.620+00:00,10.434,126.940,35.0,4.0,mb,17,176,,0.92,pde,pde20120925143849620_35,1363392884963
2012-09-25T15:15:09.890+00:00,39.168,-123.165,11.5,4.5,mwr,136,125,,,pde,pde20120925151509890_11,1363392884970
2012-09-25T15:48:46.230+00:00,54.111,-164.105,54.8,4.9,mb,305,75,,1.13,pde,pde20120925154846230_54,1363392884987
2012-09-25T17:49:08.480+00:00,-8.993,-75.982,128.1,4.7,mb,72,82,,0.87,pde,pde20120925174908480_128,1363392885119
2012-09-25T18:33:01.730+00:00,-21.192,-174.313,10.0,5.4,mb,365,49,,0.99,pde,pde20120925183301730_10,1363392885132
2012-09-25T19:42:33.080+00:00,-9.748,159.746,30.9,5.2,mb,123,79,,0.86,pde,pde20120925194233080_30,1363392885270
2012-09-25T20:25:23.920+00:00,-10.762,113.877,1.0,4.6,mb,25,149,,1.28,pde,pde20120925202523920_1,1363392885286
2012-09-25T22:01:59.100+00:00,16.368,-98.136,12.9,4.0,md,6,182,,,pde,pde20120925220159100_12,1363392885292
2012-09-25T23:41:16.100+00:00,28.374,-43.638,10.0,4.2,mb,18,87,,0.56,pde,pde20120925234116100_10,1363392885294
2012-09-25T23:45:24.940+00:00,24.666,-110.173,10.0,6.3,mww,659,26,,1.00,pde,pde20120925234524940_10,1363392885296
2012-09-26T00:05:29.130+00:00,24.510,-110.184,10.0,4.7,mb,248,61,,1.05,pde,pde20120926000529130_10,1363392885436
2012-09-26T00:17:54.060+00:00,24.627,-110.250,10.0,4.9,mb,294,71,,0.89,pde,pde20120926001754060_10,1363392885574
2012-09-26T00:59:46.930+00:00,24.638,-110.091,10.0,4.0,mb,85,68,,0.99,pde,pde20120926005946930_10,1363392885610
2012-09-26T01:21:13.590+00:00,24.652,-110.270,10.0,4.4,mb,148,73,,1.19,pde,pde20120926012113590_10,1363392885775
2012-09-26T01:28:32.790+00:00,34.773,29.970,36.2,4.6,mb,108,56,,0.91,pde,pde20120926012832790_36,1363392885799
2012-09-26T01:41:39.060+00:00,-21.205,-174.328,10.0,5.1,mb,279,60,,0.88,pde,pde20120926014139060_10,1363392885852
2012-09-26T02:22:25.200+00:00,6.820,-73.140,147.0,4.3,mb,51,71,,,pde,pde20120926022225200_147,1363392885899
2012-09-26T02:49:16.720+00:00,36.102,142.359,31.0,4.6,mb,75,117,,0.76,pde,pde20120926024916720_31,1363392885905
2012-09-26T03:04:37.070+00:00,24.499,-110.129,10.0,4.1,mb,57,127,,1.30,pde,pde20120926030437070_10,1363392885924
2012-09-26T05:24:44.690+00:00,-32.449,-178.118,35.0,4.9,mb,101,121,,1.12,pde,pde20120926052444690_35,1363392885938
2012-09-26T05:57:17.780+00:00,-47.168,32.769,10.0,4.6,mb,18,122,,0.49,pde,pde20120926055717780_10,1363392885961
2012-09-26T06:02:17.640+00:00,24.672,-110.098,10.0,4.0,mb,144,65,,1.24,pde,pde20120926060217640_10,1363392885965
2012-09-26T06:45:17.970+00:00,-18.853,-175.399,162.6,5.0,mb,125,52,,1.02,pde,pde20120926064517970_162,1363392886010
2012-09-26T07:42:42.060+00:00,43.178,-126.414,10.0,4.5,mb,290,106,,1.16,pde,pde20120926074242060_10,1363392886025
2012-09-26T11:37:27.550+00:00,10.218,-85.110,57.1,4.2,mb,31,196,,0.86,pde,pde20120926113727550_57,1363392886073
2012-09-26T11:52:53.590+00:00,27.329,52.904,39.6,4.2,mb,39,86,,,pde,pde20120926115253590_39,1363392886118
2012-09-26T13:14:21.650+00:00,-5.769,35.886,10.0,4.5,mb,34,68,,1.34,pde,pde20120926131421650_10,1363392886214
2012-09-26T13:18:56.980+00:00,-5.665,35.669,10.0,4.5,mb,9,248,,0.73,pde,pde20120926131856980_10,1363392886222
2012-09-26T15:27:41.610+00:00,5.650,127.488,66.6,4.4,mb,37,96,,0.94,pde,pde20120926152741610_66,1363392886226
2012-09-26T17:15:52.920+00:00,-26.040,-177.416,104.1,5.0,mb,179,51,,0.95,pde,pde20120926171552920_104,1363392886237
2012-09-26T17:45:00.630+00:00,-22.262,-68.441,112.0,5.3,mb,422,39,,0.92,pde,pde20120926174500630_112,1363392886254
2012-09-26T18:15:22.200+00:00,14.852,-61.244,169.6,4.3,md,32,137,,,pde,pde20120926181522200_169,1363392886373
2012-09-26T18:46:01.260+00:00,5.596,127.406,60.0,4.4,mb,33,95,,0.71,pde,pde20120926184601260_60,1363392886378
2012-09-26T19:22:58.780+00:00,9.775,126.669,35.0,4.0,mb,23,128,,1.13,pde,pde20120926192258780_35,1363392886384
2012-09-26T19:40:03.990+00:00,-21.169,-174.243,10.0,4.6,mb,15,130,,0.74,pde,pde20120926194003990_10,1363392886387
2012-09-26T21:39:29.750+00:00,16.860,147.636,21.8,4.4,mb,31,173,,0.73,pde,pde20120926213929750_21,1363392886391
2012-09-26T22:23:23.940+00:00,26.863,-44.240,10.0,4.4,mb,40,89,,1.04,pde,pde20120926222323940_10,1363392886398
2012-09-26T23:39:55.110+00:00,51.592,-178.295,16.0,6.4,mww,882,16,,0.98,pde,pde20120926233955110_16,1363392886406
2012-09-27T00:56:01.800+00:00,38.470,46.640,18.0,4.5,mb,111,30,,,pde,pde20120927005601800_18,1363392886612
2012-09-27T01:08:22.480+00:00,41.170,14.950,6.3,4.6,mb,230,27,,,pde,pde20120927010822480_6,1363392886634
2012-09-27T01:36:29.600+00:00,-23.254,-66.714,201.5,4.7,mb,28,97,,1.08,pde,pde20120927013629600_201,1363392886773
2012-09-27T01:46:15.760+00:00,-7.497,129.042,128.3,4.0,mb,31,67,,0.99,pde,pde20120927014615760_128,1363392886782
2012-09-27T02:41:38.940+00:00,-55.449,-27.644,35.0,4.4,mb,26,71,,0.84,pde,pde20120927024138940_35,1363392886796
2012-09-27T02:49:10.660+00:00,51.460,-178.124,9.5,4.1,ml,40,134,,,pde,pde20120927024910660_9,1363392886838
2012-09-27T03:03:41.090+00:00,9.821,-85.569,36.7,4.4,mb,60,140,,1.36,pde,pde20120927030341090_36,1363392886846
2012-09-27T03:28:45.880+00:00,51.441,-178.244,23.5,4.6,mb,253,127,,,pde,pde20120927032845880_23,1363392886873
2012-09-27T03:47:12.380+00:00,15.129,123.058,33.2,4.5,mb,53,98,,0.99,pde,pde20120927034712380_33,1363392886896
2012-09-27T07:16:03.500+00:00,51.543,-178.076,6.0,4.5,mb,163,137,,0.75,pde,pde20120927071603500_6,1363392887005
2012-09-27T10:21:19.160+00:00,-5.644,-11.394,10.0,4.8,mb,31,75,,0.70,pde,pde20120927102119160_10,1363392887218
2012-09-27T10:28:40.890+00:00,-9.402,123.624,101.4,4.8,mb,54,72,,1.10,pde,pde20120927102840890_101,1363392887222
2012-09-27T11:31:33.560+00:00,-17.272,-176.952,10.0,4.6,mb,37,129,,0.99,pde,pde20120927113133560_10,1363392887294
2012-09-27T12:38:41.570+00:00,37.589,95.837,23.2,4.7,mb,117,57,,0.90,pde,pde20120927123841570_23,1363392887298
2012-09-27T13:14:32.100+00:00,15.341,-91.586,209.3,4.6,mb,21,149,,,pde,pde20120927131432100_209,1363392887319
2012-09-27T15:22:05.010+00:00,-7.460,127.785,35.0,4.3,mb,15,107,,1.49,pde,pde20120927152205010_35,1363392887360
2012-09-27T15:36:03.080+00:00,24.893,-110.521,16.1,4.2,mb,166,158,,,pde,pde20120927153603080_16,1363392887368
2012-09-27T16:01:53.930+00:00,-2.764,68.054,10.0,4.7,mb,75,68,,0.92,pde,pde20120927160153930_10,1363392887486
2012-09-27T16:24:21.560+00:00,-56.110,-26.763,61.3,4.4,mb,14,117,,0.58,pde,pde20120927162421560_61,1363392887566
2012-09-27T16:39:00.000+00:00,-20.076,-69.254,100.0,4.7,mb,126,98,,,pde,pde20120927163900000_100,1363392887568
2012-09-27T16:54:44.680+00:00,-24.962,-179.583,488.0,4.8,mb,83,80,,1.30,pde,pde20120927165444680_488,1363392887582
2012-09-27T17:38:48.040+00:00,38.398,142.236,53.6,4.3,mb,37,130,,0.95,pde,pde20120927173848040_53,1363392887602
2012-09-27T17:56:19.090+00:00,-3.724,67.912,10.0,4.2,mb,15,120,,0.60,pde,pde20120927175619090_10,1363392887605
2012-09-27T19:21:31.880+00:00,9.878,126.593,35.0,4.4,mb,13,167,,0.44,pde,pde20120927192131880_35,1363392887610
2012-09-27T19:39:49.950+00:00,-4.611,128.365,35.0,4.3,mb,13,106,,0.69,pde,pde20120927193949950_35,1363392887612
2012-09-27T22:18:23.000+00:00,-22.883,-68.947,101.9,4.6,mwr,224,49,,,pde,pde20120927221823000_101,1363392887621
2012-09-27T22:24:19.200+00:00,-10.582,113.989,10.0,4.3,mb,17,153,,0.85,pde,pde20120927222419200_10,1363392887723
2012-09-27T23:02:27.830+00:00,-6.265,147.240,104.7,4.3,mb,15,175,,0.47,pde,pde20120927230227830_104,1363392887756
2012-09-27T23:07:26.000+00:00,-28.475,-70.084,99.4,4.6,mb,38,96,,,pde,pde20120927230726000_99,1363392887760
2012-09-27T23:26:49.870+00:00,-8.767,157.633,10.0,4.3,mb,23,55,,0.82,pde,pde20120927232649870_10,1363392887790
2012-09-27T23:39:29.100+00:00,14.210,-91.965,25.5,4.3,md,5,296,,,pde,pde20120927233929100_25,1363392887793
2012-09-27T23:53:49.030+00:00,-8.838,157.456,10.0,5.8,mww,232,28,,1.27,pde,pde20120927235349030_10,1363392887794
2012-09-27T23:59:36.110+00:00,-8.571,157.633,10.0,4.4,mb,17,60,,1.43,pde,pde20120927235936110_10,1363392887860
2012-09-28T00:01:58.110+00:00,-8.641,157.255,10.0,4.3,mb,25,55,,1.33,pde,pde20120928000158110_10,1363392887895
2012-09-28T00:04:02.990+00:00,-8.908,157.516,10.0,4.1,mb,15,100,,0.52,pde,pde20120928000402990_10,1363392887921
2012-09-28T00:52:52.370+00:00,10.409,127.058,35.0,4.5,mb,22,117,,0.80,pde,pde20120928005252370_35,1363392887946
2012-09-28T01:33:54.490+00:00,-8.881,157.348,10.0,4.2,mb,13,77,,0.87,pde,pde20120928013354490_10,1363392887954
2012-09-28T01:47:36.750+00:00,-8.805,157.405,10.0,4.2,mb,15,54,,1.15,pde,pde20120928014736750_10,1363392887960
2012-09-28T02:08:33.350+00:00,-19.328,-173.496,54.0,4.2,mb,36,85,,0.98,pde,pde20120928020833350_54,1363392887966
2012-09-28T03:11:50.310+00:00,-31.430,-67.915,96.4,4.1,mb,45,57,,0.91,pde,pde20120928031150310_96,1363392887970
2012-09-28T03:27:20.350+00:00,-10.755,113.818,10.0,4.4,mb,14,129,,1.33,pde,pde20120928032720350_10,1363392887975
2012-09-28T04:39:01.000+00:00,-11.830,-76.480,100.0,4.4,mb,13,99,,,pde,pde20120928043901000_100,1363392888001
2012-09-28T05:08:56.240+00:00,40.272,143.023,37.7,4.4,mb,14,178,,0.62,pde,pde20120928050856240_37,1363392888006
2012-09-28T05:57:15.300+00:00,-7.189,-12.931,10.0,4.0,mb,11,130,,1.32,pde,pde20120928055715300_10,1363392888013
2012-09-28T06:50:13.000+00:00,18.477,-101.335,72.0,4.0,md,7,188,,,pde,pde20120928065013000_72,1363392888015
2012-09-28T06:57:09.720+00:00,-3.472,68.337,10.0,4.6,mb,87,67,,0.72,pde,pde20120928065709720_10,1363392888016
2012-09-28T09:22:30.630+00:00,-32.935,-178.623,29.1,4.7,mb,46,114,,1.20,pde,pde20120928092230630_29,1363392888027
2012-09-28T09:22:57.420+00:00,-26.701,-177.249,132.4,4.5,mb,17,137,,1.09,pde,pde20120928092257420_132,1363392888035
2012-09-28T10:12:26.980+00:00,51.516,-178.126,16.2,4.1,ml,42,140,,,pde,pde20120928101226980_16,1363392888087
2012-09-28T10:18:36.050+00:00,-24.131,-66.909,204.5,4.2,mb,22,72,,0.78,pde,pde20120928101836050_204,1363392888094
2012-09-28T11:36:57.320+00:00,36.782,143.733,12.7,4.9,mb,215,113,,0.70,pde,pde20120928113657320_12,1363392888104
2012-09-28T12:11:49.360+00:00,13.501,144.464,121.1,4.6,mb,97,34,,0.87,pde,pde20120928121149360_121,1363392888165
2012-09-28T14:25:46.350+00:00,13.761,120.760,130.2,4.7,mb,67,113,,1.14,pde,pde20120928142546350_130,1363392888206
2012-09-28T15:24:51.000+00:00,24.840,-110.250,10.0,4.6,mb,166,107,,,pde,pde20120928152451000_10,1363392888214
2012-09-28T15:35:37.410+00:00,24.896,-110.026,10.0,4.2,mb,12,284,,1.34,pde,pde20120928153537410_10,1363392888228
2012-09-28T15:36:26.610+00:00,19.629,-64.428,10.2,4.6,mb,75,34,,,pde,pde20120928153626610_10,1363392888274
2012-09-28T18:50:27.350+00:00,20.060,-64.346,37.0,4.5,mb,54,135,,1.47,pde,pde20120928185027350_37,1363392888377
2012-09-28T19:21:46.710+00:00,-34.603,-73.369,10.0,4.3,mb,14,154,,0.89,pde,pde20120928192146710_10,1363392888386
2012-09-28T19:30:12.350+00:00,4.906,93.920,20.5,4.3,mb,33,147,,1.27,pde,pde20120928193012350_20,1363392888390
2012-09-28T21:19:56.500+00:00,9.816,126.436,62.5,4.2,mb,30,121,,0.77,pde,pde20120928211956500_62,1363392888401
2012-09-28T22:14:44.940+00:00,29.308,67.918,10.0,4.3,mb,23,167,,0.65,pde,pde20120928221444940_10,1363392888414
2012-09-28T22:47:48.650+00:00,-24.339,68.937,10.0,4.5,mb,11,89,,1.17,pde,pde20120928224748650_10,1363392888421
2012-09-28T22:49:44.070+00:00,-11.004,162.303,65.9,4.0,mb,16,141,,0.97,pde,pde20120928224944070_65,1363392888422
2012-09-28T23:22:32.670+00:00,-8.930,157.425,20.2,5.2,mb,143,44,,0.88,pde,pde20120928232232670_20,1363392888425
2012-09-29T00:39:42.000+00:00,38.457,14.849,256.1,4.4,mb,232,23,,,pde,pde20120929003942000_256,1363392888448
2012-09-29T01:26:12.300+00:00,-23.952,-66.710,192.7,4.4,mb,27,58,,0.95,pde,pde20120929012612300_192,1363392888520
2012-09-29T02:39:35.100+00:00,35.412,27.816,,4.2,mb,142,60,,,pde,pde20120929023935100_0,1363392888526
2012-09-29T02:48:28.400+00:00,-3.037,130.059,35.0,4.2,mb,15,120,,0.92,pde,pde20120929024828400_35,1363392888550
2012-09-29T03:00:46.760+00:00,-23.067,172.074,21.4,4.3,mb,13,134,,1.07,pde,pde20120929030046760_21,1363392888553
2012-09-29T04:25:10.110+00:00,38.713,70.416,23.8,4.0,mb,24,113,,1.03,pde,pde20120929042510110_23,1363392888569
2012-09-29T05:00:40.200+00:00,17.144,-94.579,139.2,4.0,md,9,90,,,pde,pde20120929050040200_139,1363392888577
2012-09-29T05:25:42.000+00:00,35.370,27.860,17.0,4.6,mb,164,60,,,pde,pde20120929052542000_17,1363392888581
2012-09-29T05:26:11.360+00:00,7.132,-71.935,35.0,4.5,mb,135,29,,1.04,pde,pde20120929052611360_35,1363392888598
2012-09-29T06:17:06.730+00:00,44.187,-127.846,10.0,4.2,mb,89,199,,1.43,pde,pde20120929061706730_10,1363392888618
2012-09-29T06:38:53.530+00:00,-30.505,-177.749,35.0,4.4,mb,21,150,,1.30,pde,pde20120929063853530_35,1363392888653
2012-09-29T07:11:12.930+00:00,16.304,-98.393,12.0,5.5,mwb,466,82,,0.81,pde,pde20120929071112930_12,1367985892933
2012-09-29T07:34:45.090+00:00,35.482,140.990,47.5,4.6,mb,32,94,,0.59,pde,pde20120929073445090_47,1363392888889
2012-09-29T07:46:59.200+00:00,16.221,-98.532,5.8,4.1,mb,22,233,,,pde,pde20120929074659200_5,1363392888925
2012-09-29T09:01:34.280+00:00,-4.462,133.740,10.0,4.5,mb,25,110,,1.38,pde,pde20120929090134280_10,1363392889000
2012-09-29T09:52:49.390+00:00,26.932,143.827,10.0,4.7,mb,60,115,,0.82,pde,pde20120929095249390_10,1363392889007
2012-09-29T10:11:18.150+00:00,39.778,143.810,25.7,4.7,mb,79,102,,1.02,pde,pde20120929101118150_25,1363392889014
2012-09-29T11:00:18.020+00:00,51.104,179.110,35.0,4.5,mb,118,136,,0.96,pde,pde20120929110018020_35,1363392889026
2012-09-29T11:24:32.650+00:00,6.107,92.780,23.2,5.3,mb,203,40,,0.78,pde,pde20120929112432650_23,1363392889048
2012-09-29T11:53:59.000+00:00,16.103,-98.592,10.2,4.2,mb,140,189,,,pde,pde20120929115359000_10,1363392889069
2012-09-29T14:12:01.540+00:00,13.847,120.723,154.0,5.0,mb,109,43,,0.85,pde,pde20120929141201540_154,1363392889098
2012-09-29T16:13:27.770+00:00,-56.188,-26.755,67.1,4.7,mb,37,57,,1.32,pde,pde20120929161327770_67,1363392889109
2012-09-29T16:25:41.890+00:00,-7.057,124.170,592.8,4.8,mb,115,30,,0.71,pde,pde20120929162541890_592,1363392889114
2012-09-29T17:27:54.320+00:00,1.210,126.438,54.6,4.7,mb,32,99,,0.87,pde,pde20120929172754320_54,1363392889154
2012-09-29T17:37:40.720+00:00,35.043,140.116,59.9,4.8,mb,32,132,,0.89,pde,pde20120929173740720_59,1363392889159
2012-09-29T17:48:59.470+00:00,-17.182,-69.405,137.9,5.1,mb,379,127,,0.79,pde,pde20120929174859470_137,1363392889170
2012-09-29T20:11:51.190+00:00,-3.161,129.634,44.8,4.3,mb,21,104,,1.16,pde,pde20120929201151190_44,1363392889236
2012-09-29T20:18:05.480+00:00,16.676,-94.437,112.5,4.0,mb,16,141,,1.53,pde,pde20120929201805480_112,1363392889239
2012-09-29T20:19:09.180+00:00,2.472,98.429,104.2,4.8,mb,77,29,,0.78,pde,pde20120929201909180_104,1363392889353
2012-09-29T20:23:04.530+00:00,-7.354,129.353,149.7,4.4,mb,21,75,,1.68,pde,pde20120929202304530_149,1363392889378
2012-09-29T21:40:28.690+00:00,51.527,-178.111,13.0,4.2,ml,37,140,,,pde,pde20120929214028690_13,1363392889388
2012-09-29T21:51:22.300+00:00,39.659,144.000,10.0,4.5,mb,44,135,,1.22,pde,pde20120929215122300_10,1363392889410
2012-09-30T00:02:25.260+00:00,-4.291,80.802,10.0,4.5,mb,31,89,,1.07,pde,pde20120930000225260_10,1363392890513
2012-09-30T01:39:30.200+00:00,39.051,142.311,35.9,4.3,mb,16,166,,0.63,pde,pde20120930013930200_35,1363392891008
2012-09-30T01:52:25.740+00:00,2.610,89.701,10.0,4.9,mb,120,46,,0.81,pde,pde20120930015225740_10,1363392891023
2012-09-30T04:50:07.930+00:00,-21.128,-174.328,10.0,4.4,mb,27,130,,0.87,pde,pde20120930045007930_10,1363392891489
2012-09-30T05:40:28.180+00:00,-6.415,149.277,62.2,4.5,mb,36,82,,0.85,pde,pde20120930054028180_62,1363392891511
2012-09-30T06:49:24.500+00:00,27.040,-111.380,15.0,4.2,mb,50,96,,,pde,pde20120930064924500_15,1363392891748
2012-09-30T07:04:55.370+00:00,-21.985,-174.767,10.0,4.8,mb,93,48,,0.96,pde,pde20120930070455370_10,1363392891879
2012-09-30T07:14:41.820+00:00,38.334,71.390,50.9,4.3,mb,40,62,,1.15,pde,pde20120930071441820_50,1363392891931
2012-09-30T09:30:12.910+00:00,8.411,-77.087,40.1,4.3,mb,80,123,,0.80,pde,pde20120930093012910_40,1363392891973
2012-09-30T11:55:28.000+00:00,16.078,-98.259,3.6,4.1,md,19,232,,,pde,pde20120930115528000_3,1363392892059
2012-09-30T15:35:53.730+00:00,23.000,146.043,35.7,5.4,mb,408,17,,0.72,pde,pde20120930153553730_35,1363392892225
2012-09-30T16:31:35.970+00:00,1.929,-76.362,170.0,7.3,mww,934,16,,0.87,pde,pde20120930163135970_170,1363392892424
2012-09-30T16:59:39.640+00:00,68.475,-147.331,3.0,4.0,ml,56,99,,,pde,pde20120930165939640_3,1363392892832
2012-09-30T20:02:28.100+00:00,15.571,-94.158,20.0,4.2,md,6,167,,,pde,pde20120930200228100_20,1363392892872
2012-09-30T20:25:27.480+00:00,-20.063,-173.859,10.0,4.0,mb,16,130,,1.27,pde,pde20120930202527480_10,1363392892902
2012-09-30T20:43:37.960+00:00,2.496,89.913,10.0,4.7,mb,43,179,,0.83,pde,pde20120930204337960_10,1363392892908
2012-09-30T21:47:53.150+00:00,13.264,50.934,10.0,4.4,mb,39,96,,1.09,pde,pde20120930214753150_10,1363392892916
2012-09-30T21:49:26.720+00:00,56.555,164.015,31.3,4.5,mb,142,129,,0.83,pde,pde20120930214926720_31,1363392892925
2012-09-30T22:36:08.250+00:00,-24.896,-13.417,10.0,4.6,mb,29,64,,0.74,pde,pde20120930223608250_10,1363392892953
2012-09-30T22:39:17.900+00:00,38.326,142.082,26.4,4.6,mb,70,124,,1.23,pde,pde20120930223917900_26,1363392892963
2012-09-30T22:47:25.910+00:00,2.796,127.414,64.2,4.4,mb,45,85,,1.08,pde,pde20120930224725910_64,1363392892995
2012-09-30T23:04:45.000+00:00,41.469,81.886,46.6,4.7,mb,103,39,,0.72,pde,pde20120930230445000_46,1363392893003
2012-10-01T01:00:42.650+00:00,40.062,142.761,11.2,4.5,mb,95,170,,1.09,pde,pde20121001010042650_11,1363392893059
2012-10-01T01:32:33.000+00:00,2.169,-84.769,10.0,4.1,mb,26,81,,1.30,pde,pde20121001013233000_10,1363392893093
2012-10-01T01:36:27.000+00:00,-26.212,178.377,633.5,4.4,mb,39,96,,1.08,pde,pde20121001013627000_633,1363392893100
2012-10-01T02:58:19.220+00:00,23.217,142.332,127.2,4.6,mb,31,81,,1.03,pde,pde20121001025819220_127,1363392893160
2012-10-01T04:53:57.750+00:00,-24.881,-13.367,10.0,4.1,mb,23,60,,0.79,pde,pde20121001045357750_10,1363392893199
2012-10-01T05:17:58.210+00:00,35.896,141.308,53.9,4.7,mb,259,64,,0.72,pde,pde20121001051758210_53,1363392893204
2012-10-01T08:06:29.000+00:00,-30.786,-71.184,55.5,4.6,mb,46,115,,,pde,pde20121001080629000_55,1363392893266
2012-10-01T08:43:49.660+00:00,38.500,55.539,10.0,4.6,mb,54,56,,1.19,pde,pde20121001084349660_10,1363392893277
2012-10-01T08:51:17.480+00:00,38.406,55.579,10.0,4.0,mb,19,110,,1.08,pde,pde20121001085117480_10,1363392893289
2012-10-01T12:55:45.480+00:00,4.131,126.745,75.7,4.6,mb,58,89,,0.89,pde,pde20121001125545480_75,1363392893377
2012-10-01T13:25:59.580+00:00,-0.540,97.520,10.0,4.6,mb,31,92,,0.69,pde,pde20121001132559580_10,1363392893391
2012-10-01T13:45:35.310+00:00,40.235,63.891,35.0,4.0,mb,13,166,,1.17,pde,pde20121001134535310_35,1363392893396
2012-10-01T15:26:50.300+00:00,-10.759,113.777,10.0,4.4,mb,34,137,,0.91,pde,pde20121001152650300_10,1363392893404
2012-10-01T15:54:10.110+00:00,-8.268,129.929,64.4,4.4,mb,21,97,,0.83,pde,pde20121001155410110_64,1363392893412
2012-10-01T16:12:25.810+00:00,37.786,139.913,41.5,4.4,mb,85,124,,0.93,pde,pde20121001161225810_41,1363392893419
2012-10-01T17:24:40.580+00:00,-24.745,-179.427,446.2,5.0,mb,72,132,,1.08,pde,pde20121001172440580_446,1363392893465
2012-10-01T17:32:28.950+00:00,18.607,-107.164,10.0,5.2,mwr,336,103,,0.90,pde,pde20121001173228950_10,1363392893492
2012-10-01T17:54:49.550+00:00,-5.958,106.205,174.6,4.5,mb,37,51,,0.86,pde,pde20121001175449550_174,1363392893585
2012-10-01T18:14:14.140+00:00,-10.744,113.724,10.0,4.2,mb,10,207,,0.91,pde,pde20121001181414140_10,1363392893617
2012-10-01T18:40:54.590+00:00,36.916,141.028,26.4,5.1,mb,274,110,,1.01,pde,pde20121001184054590_26,1363392893655
2012-10-01T19:23:29.120+00:00,36.497,54.939,10.0,4.2,mb,24,112,,1.33,pde,pde20121001192329120_10,1363392893746
2012-10-01T20:20:58.060+00:00,36.892,141.257,24.2,4.9,mb,44,120,,0.76,pde,pde20121001202058060_24,1363392893762
2012-10-01T20:39:59.900+00:00,-10.905,113.648,10.0,4.0,mb,14,171,,1.07,pde,pde20121001203959900_10,1363392893774
2012-10-01T20:50:48.310+00:00,37.164,141.409,77.9,4.9,mb,33,120,,0.55,pde,pde20121001205048310_77,1363392893847
2012-10-01T21:27:37.550+00:00,36.248,141.061,55.1,4.0,mb,43,114,,1.26,pde,pde20121001212737550_55,1363392893901
2012-10-01T21:33:29.640+00:00,51.575,-178.026,11.4,4.2,mb,83,130,,,pde,pde20121001213329640_11,1363392893943
2012-10-01T22:21:46.020+00:00,39.808,143.099,15.0,6.1,mww,579,34,,0.82,pde,pde20121001222146020_15,1363392893959
2012-10-01T22:51:21.370+00:00,-8.921,-75.525,51.7,4.4,mb,32,76,,1.04,pde,pde20121001225121370_51,1363392894122
2012-10-01T22:55:47.250+00:00,39.740,143.189,10.0,5.2,mb,269,123,,0.87,pde,pde20121001225547250_10,1363392894129
2012-10-01T23:21:42.660+00:00,4.994,94.487,47.2,4.3,mb,41,147,,1.23,pde,pde20121001232142660_47,1363392894177
2012-10-01T23:22:15.300+00:00,16.999,-94.255,148.3,4.0,md,7,115,,,pde,pde20121001232215300_148,1363392894187
2012-10-01T23:30:51.220+00:00,10.688,127.024,26.1,4.3,mb,26,157,,0.57,pde,pde20121001233051220_26,1363392894192
2012-10-01T23:52:11.960+00:00,39.702,143.383,10.0,4.4,mb,37,135,,1.06,pde,pde20121001235211960_10,1363392894198
2012-10-02T00:18:36.000+00:00,24.820,-110.290,9.0,4.0,md,8,210,,,pde,pde20121002001836000_9,1363392894207
2012-10-02T01:10:46.610+00:00,36.141,140.892,28.5,4.6,mb,105,127,,0.85,pde,pde20121002011046610_28,1363392894210
2012-10-02T01:51:38.840+00:00,39.651,143.271,26.9,4.7,mb,86,127,,0.64,pde,pde20121002015138840_26,1363392894345
2012-10-02T02:09:42.000+00:00,39.565,143.686,10.0,4.6,mb,44,156,,1.00,pde,pde20121002020942000_10,1363392894371
2012-10-02T03:10:51.360+00:00,12.121,-88.114,46.6,4.6,mb,133,108,,1.31,pde,pde20121002031051360_46,1363392894431
2012-10-02T03:17:10.830+00:00,45.893,142.587,339.0,4.2,mb,118,116,,0.82,pde,pde20121002031710830_339,1363392894451
2012-10-02T03:33:34.200+00:00,-18.839,-174.903,133.9,5.0,mb,398,21,,0.87,pde,pde20121002033334200_133,1363392894477
2012-10-02T03:45:30.090+00:00,32.401,76.507,19.1,4.6,mb,49,146,,1.10,pde,pde20121002034530090_19,1363392894626
2012-10-02T03:52:49.460+00:00,13.819,-89.152,81.5,4.4,mb,18,137,,0.88,pde,pde20121002035249460_81,1363392894641
2012-10-02T04:20:59.840+00:00,52.355,173.218,77.1,4.1,mb,64,106,,,pde,pde20121002042059840_77,1363392894650
2012-10-02T06:25:32.570+00:00,8.297,123.287,51.5,5.3,mb,174,44,,0.95,pde,pde20121002062532570_51,1363392894693
2012-10-02T07:21:40.210+00:00,-56.276,-26.178,59.6,4.2,mb,15,128,,0.86,pde,pde20121002072140210_59,1363392894744
2012-10-02T08:28:14.960+00:00,32.805,-116.114,10.5,4.1,mwr,118,108,,,pde,pde20121002082814960_10,1363392894748
2012-10-02T08:34:54.360+00:00,32.471,76.632,10.0,4.8,mb,65,95,,1.15,pde,pde20121002083454360_10,1363392894909
